date,adj_close,close,volume,daily_return
2014-02-14,194.24359130859375,196.5591335296631,479804552,-0.0016485157908555648
2014-02-18,194.72418975830078,197.048246383667,504201487,0.0024883751022950484
2014-02-19,193.45537948608398,195.74275016784668,559707892,-0.006625261781210812
2014-02-20,195.9547996520996,198.21569442749023,586895001,0.01263364419639057
2014-02-21,194.18065452575684,196.41643524169922,522171814,-0.00907727912760814
2014-02-24,199.0212001800537,201.26676750183105,531690427,0.024694126304467767
2014-02-25,199.29348373413086,201.51567840576172,435221204,0.0012367213277193478
2014-02-26,198.02783393859863,200.22998237609863,498577191,-0.006380129029336712
2014-02-27,198.5165023803711,200.76257514953613,466527312,0.002659905210584901
2014-02-28,197.05849075317383,199.29847717285156,625034778,-0.007292683786278675
2014-03-03,195.61179542541504,197.8582592010498,449607072,-0.0072264374130297515
2014-03-04,198.9630641937256,201.2243366241455,426557452,0.01701256968846243
2014-03-05,202.0637969970703,204.32983779907227,412062608,0.015433029756869443
2014-03-06,200.87913703918457,203.13831901550293,352770426,-0.005831349921302298
2014-03-07,199.39862060546875,201.6564884185791,377657559,-0.007294687699029079
2014-03-10,200.28415489196777,202.54406929016113,344776905,0.0044014496064201936
2014-03-11,197.79001808166504,200.07193565368652,462779730,-0.012205411124297516
2014-03-12,198.73087310791016,201.0150032043457,380999907,0.004713642358574299
2014-03-13,195.15116500854492,197.4099235534668,556979875,-0.017934380983563147
2014-03-14,192.76447868347168,194.9978733062744,480559224,-0.012218485290781733
2014-03-17,194.1418056488037,196.38392448425293,395305263,0.007108032279929066
2014-03-18,195.04925155639648,197.31120681762695,387704423,0.004721783291627757
2014-03-19,193.49586296081543,195.7572193145752,396960322,-0.007875819767744319
2014-03-20,192.47742080688477,194.7278823852539,386142887,-0.005258232278356867
2014-03-21,189.49798393249512,191.76619338989258,697920150,-0.015209372993138515
2014-03-24,181.6228904724121,183.91800689697266,703289852,-0.04092580842423699
2014-03-25,181.60659217834473,183.92639541625977,567119461,4.561010326642467e-05
2014-03-26,175.91716384887695,178.21478843688965,610425019,-0.031053764558608754
2014-03-27,174.6730079650879,176.96076202392578,478944319,-0.007036601305440815
2014-03-28,173.00285720825195,175.28804969787598,372875757,-0.009452447576054457
2014-03-31,172.00535011291504,174.29004096984863,329972393,-0.005693535467748645
2014-04-01,177.18749046325684,179.49306869506836,353550234,0.0298526966673891
2014-04-02,176.99774551391602,179.30716514587402,363343955,-0.0010357143623754839
2014-04-03,172.19908714294434,174.4925022125244,498155728,-0.026851480973627995
2014-04-04,164.89961624145508,167.16335678100586,813502383,-0.04200263815686456
2014-04-07,164.42470264434814,166.65289783477783,665270733,-0.0030536533607467
2014-04-08,168.52017784118652,170.7482509613037,543062360,0.02457414890310572
2014-04-09,174.2457675933838,176.5031280517578,494644395,0.033703871389923146
2014-04-10,166.2749891281128,168.50322818756104,582782057,-0.04532440842550334
2014-04-11,163.59244918823242,165.8042163848877,617562723,-0.016017567329149718
2014-04-14,165.0180149078369,167.23859977722168,433364209,0.0086510670452693
2014-04-15,164.54638385772705,166.7511339187622,590985401,-0.002914792751845696
2014-04-16,167.32595825195312,169.53517150878906,493218255,0.016695764068286323
2014-04-17,167.8219337463379,170.05639266967773,626665288,0.0030744131512654427
2014-04-21,170.63580322265625,172.89677810668945,402127953,0.016702609013522718
2014-04-22,176.1607666015625,178.42399787902832,449436127,0.03196832140462558
2014-04-23,170.87128829956055,173.1049346923828,644272084,-0.02981136646344984
2014-04-24,170.92719650268555,173.34396362304688,1152856721,0.0013808325631434748
2014-04-25,162.6431770324707,165.07769203186035,881459714,-0.047687103827637856
2014-04-28,160.33154487609863,162.8603458404541,1180673553,-0.013432137099289587
2014-04-29,163.810809135437,166.33211421966553,620235301,0.021317456752870667
2014-04-30,165.8159818649292,168.32775592803955,673148395,0.011997933879073441
2014-05-01,169.7201452255249,172.2378339767456,488160645,0.023228956075298735
2014-05-02,169.49021244049072,172.01258373260498,385570563,-0.001307786094029928
2014-05-05,171.14269733428955,173.70074367523193,424335080,0.009814165370896522
2014-05-06,164.38281536102295,166.91297817230225,580614590,-0.0390773543009163
2014-05-07,161.87845039367676,164.39975547790527,591922863,-0.015057083768540758
2014-05-08,161.20759391784668,163.60711479187012,430107588,-0.004821422536371633
2014-05-09,163.17582035064697,165.56534671783447,492199485,0.011969112275193483
2014-05-12,169.49968147277832,171.91895484924316,396022030,0.03837522922134706
2014-05-13,170.0176010131836,172.44066619873047,332360741,0.003034635418443621
2014-05-14,169.4260950088501,171.84961414337158,324026161,-0.0034275676868339433
2014-05-15,166.40368366241455,168.80659580230713,431019531,-0.01770744936631463
2014-05-16,167.7493553161621,170.1877269744873,445702933,0.008181737008651213
2014-05-19,171.61526012420654,174.08253002166748,457422372,0.02288533442698859
2014-05-20,172.26021575927734,174.72797775268555,435204834,0.00370771111229673
2014-05-21,177.59336471557617,180.0676498413086,387893008,0.03055991465877872
2014-05-22,178.12532138824463,180.60352420806885,372035182,0.0029759613524833473
2014-05-23,181.42692470550537,183.93312168121338,392327506,0.01843594961806283
2014-05-27,184.00467681884766,186.5578098297119,570608323,0.014269796133007384
2014-05-28,184.0846529006958,186.63117694854736,470710764,0.00039326747511903015
2014-05-29,186.85984706878662,189.45275592803955,516410650,0.015118476053280538
2014-05-30,186.55928707122803,189.14249324798584,759150088,-0.0016376783675374762
2014-06-02,186.32328701019287,188.88873958587646,498595982,-0.0013416004925803637
2014-06-03,185.2223081588745,187.82404041290283,426975615,-0.005636647135810802
2014-06-04,186.69385242462158,189.32529544830322,467900269,0.007992880102568822
2014-06-05,188.65840339660645,191.30016708374023,559804896,0.01043110288438065
2014-06-06,188.59255027770996,191.22705268859863,547725904,-0.000382197236187487
2014-06-09,188.47381782531738,191.15047454833984,449550261,-0.0004004566256819997
2014-06-10,192.39567184448242,195.08804321289062,443668119,0.02059931409458793
2014-06-11,192.61783409118652,195.29906463623047,351450142,0.0010816727661242531
2014-06-12,188.86363792419434,191.50002098083496,405225067,-0.01945244163084814
2014-06-13,189.63986778259277,192.24739265441895,343004536,0.0039027237164572792
2014-06-16,189.5923957824707,192.22620391845703,268843432,-0.00011021598612781514
2014-06-17,191.52535247802734,194.15573501586914,262988203,0.010037815126550775
2014-06-18,194.42064666748047,197.05388832092285,351277979,0.01492695183491155
2014-06-19,191.75564575195312,194.37974548339844,349213735,-0.013570616953111236
2014-06-20,191.46523666381836,194.06219291687012,674527175,-0.0016336710686527534
2014-06-23,192.803560256958,195.39823150634766,302841055,0.006884589777102379
2014-06-24,192.40988159179688,194.98884773254395,330521062,-0.0020951252764558337
2014-06-25,196.13261032104492,198.71385765075684,293479943,0.019103707527531544
2014-06-26,195.0654067993164,197.66207313537598,281296690,-0.005292960077446618
2014-06-27,196.13323974609375,198.76076126098633,411227093,0.005558416484167328
2014-06-30,195.7349338531494,198.3896026611328,315322843,-0.0018673635454945492
2014-07-01,202.0274314880371,204.6989459991455,316561590,0.031802792350915876
2014-07-02,199.50629425048828,202.17666625976562,247818448,-0.01232189900670233
2014-07-03,200.6209316253662,203.30702018737793,181299107,0.0055909217840202086
2014-07-07,198.05414009094238,200.79564666748047,336783898,-0.012352615849579918
2014-07-08,192.11909866333008,194.84288787841797,479619365,-0.029645855813399846
2014-07-09,194.6019172668457,197.32685089111328,303844353,0.012748543402032242
2014-07-10,193.43788719177246,196.1528205871582,307988993,-0.005949673339706418
2014-07-11,196.46606063842773,199.18613624572754,387953906,0.015464043032822561
2014-07-14,200.84100532531738,203.59622192382812,376490029,0.02214052524549226
2014-07-15,199.3137264251709,202.03665733337402,355509477,-0.007660086104336328
2014-07-16,198.9871597290039,201.69466590881348,354579906,-0.0016927196731246763
2014-07-17,196.0194435119629,198.67867279052734,413697586,-0.01495326167747868
2014-07-18,200.38837814331055,203.0858917236328,402600516,0.022182647343090167
2014-07-21,202.14657020568848,204.8300895690918,327336922,0.008588473727325852
2014-07-22,199.52606582641602,202.2318630218506,410121645,-0.012684789391574247
2014-07-23,201.56413078308105,204.340482711792,545784128,0.010426743137472716
2014-07-24,204.7510643005371,207.5228443145752,488182084,0.01557381856277451
2014-07-25,202.65401077270508,205.44407844543457,606982261,-0.01001704595947761
2014-07-28,202.98173332214355,205.81035804748535,413333937,0.0017828676534381582
2014-07-29,201.3064079284668,204.11675643920898,307851920,-0.008228942529149186
2014-07-30,203.88123512268066,206.6850128173828,283866162,0.012582290758371473
2014-07-31,198.35888481140137,201.0898208618164,431079246,-0.027071106314370486
2014-08-01,197.9968557357788,200.7429323196411,444461669,-0.001725042772869445
2014-08-04,199.32411098480225,202.05475330352783,313860059,0.006534830236503364
2014-08-05,197.95207118988037,200.6692876815796,357438246,-0.0068568821039660666
2014-08-06,198.90443801879883,201.61709213256836,273678469,0.004723216302500388
2014-08-07,202.09707260131836,204.6919460296631,333229135,0.015250958460768516
2014-08-08,202.03647232055664,204.63848876953125,294171054,-0.00026115956767580606
2014-08-11,203.53962898254395,206.1759738922119,257844318,0.007513176685018497
2014-08-12,201.98502349853516,204.62082290649414,242600541,-0.007542833223287193
2014-08-13,204.8879165649414,207.55859565734863,293554812,0.014357154414323503
2014-08-14,205.72151565551758,208.3993377685547,229465566,0.004050625359761195
2014-08-15,206.29527854919434,208.98627853393555,365004489,0.0028164233709451203
2014-08-18,208.98281478881836,211.70622634887695,303148318,0.013014958848122316
2014-08-19,210.55919075012207,213.3202304840088,369022192,0.007623791529267843
2014-08-20,210.57955169677734,213.3416919708252,302821671,0.00010060689868796047
2014-08-21,210.1224422454834,212.88485145568848,223478794,-0.0021413560139909027
2014-08-22,211.2007236480713,213.98345947265625,271373609,0.005160573941525692
2014-08-25,211.9520664215088,214.74085235595703,260681351,0.0035394926559617623
2014-08-26,212.796968460083,215.56789207458496,272626189,0.0038513385299272507
2014-08-27,210.80262756347656,213.60761260986328,349492576,-0.009093559554979702
2014-08-28,209.88444709777832,212.69272232055664,374284301,-0.004283041592612169
2014-08-29,211.3178882598877,214.13302993774414,274924847,0.006771776680805974
2014-09-02,213.660062789917,216.4971809387207,336130134,0.011040571375952046
2014-09-03,211.81408309936523,214.5314540863037,614468540,-0.00907968798435943
2014-09-04,211.62625885009766,214.32110977172852,489982650,-0.0009804823981223176
2014-09-05,213.78136444091797,216.49955368041992,350044588,0.010164392630346297
2014-09-08,214.77653694152832,217.47798347473145,309004662,0.004519315525960854
2014-09-09,212.36467170715332,215.05595779418945,926685588,-0.011136877590293692
2014-09-10,214.7462921142578,217.52024459838867,537987821,0.011458816716705789
2014-09-11,214.79994201660156,217.5856990814209,368321464,0.00030091214338723304
2014-09-12,213.44319915771484,216.2352695465088,391226208,-0.00620642597658394
2014-09-15,207.36015510559082,210.15140533447266,427521583,-0.028135392643370727
2014-09-16,209.1038646697998,211.87396430969238,427018164,0.00819675211059434
2014-09-17,209.32642364501953,212.11630058288574,401108799,0.0011437756119914155
2014-09-18,210.85754203796387,213.65319061279297,263287903,0.007245506477738584
2014-09-19,212.02555084228516,214.79840087890625,584698117,0.0053601365035955695
2014-09-22,208.05678176879883,210.8323802947998,355268418,-0.018463920438319792
2014-09-23,209.70374298095703,212.52273178100586,378374975,0.00801751364682457
2014-09-24,211.2781753540039,214.0727195739746,368325332,0.0072932800175273815
2014-09-25,207.12601280212402,209.81398963928223,544836366,-0.019893847021552613
2014-09-26,210.25405311584473,213.0211353302002,390391854,0.015285661820890972
2014-09-29,210.33094596862793,213.08045196533203,306752924,0.00027845422492878136
2014-09-30,210.82566261291504,213.5927448272705,354586806,0.0024042227112499592
2014-10-01,205.51545810699463,208.23942279815674,367162453,-0.02506322035162256
2014-10-02,207.94058418273926,210.68431854248047,340616330,0.01174079197623179
2014-10-03,210.07977104187012,212.81581497192383,296091021,0.010117015087734549
2014-10-06,210.83884239196777,213.57488632202148,257741812,0.0035667995360109117
2014-10-07,207.40274143218994,210.1148977279663,292987664,-0.01620035320462876
2014-10-08,211.32745361328125,214.09590530395508,385800318,0.01894681252513064
2014-10-09,208.0719347000122,210.84643650054932,479175458,-0.015177631719730633
2014-10-10,202.62828636169434,205.39481925964355,471859866,-0.025855866152575735
2014-10-13,199.7655200958252,202.50678634643555,417399671,-0.014060884902638127
2014-10-14,201.96420001983643,204.6763563156128,433968608,0.010713566731860968
2014-10-15,200.72780990600586,203.40672874450684,706455772,-0.006203098364464643
2014-10-16,187.01935386657715,189.6631202697754,603248879,-0.06756712798815212
2014-10-17,189.36838054656982,192.0508737564087,627111034,0.01258944534518358
2014-10-20,191.74844455718994,194.48833751678467,495140288,0.012691760848053013
2014-10-21,195.79888153076172,198.61320686340332,548025035,0.021208826191249974
2014-10-22,197.02139282226562,199.85000228881836,467968559,0.00622715601317303
2014-10-23,200.87190055847168,203.75103378295898,567011821,0.01951979709513818
2014-10-24,200.35611248016357,203.24596118927002,670604946,-0.0024788713181548294
2014-10-27,199.33364009857178,202.22046947479248,324583009,-0.005045569951191098
2014-10-28,201.84704494476318,204.77863788604736,415064098,0.012650392998784676
2014-10-29,195.85851001739502,198.8065824508667,462428155,-0.02916346888928878
2014-10-30,194.45476627349854,197.39295101165771,366700713,-0.007110586690751819
2014-10-31,198.28425693511963,201.25046062469482,375286740,0.01954228655717949
2014-11-03,196.6834840774536,199.6881341934204,359934293,-0.007763094933670445
2014-11-04,197.38031673431396,200.3630018234253,310445432,0.0033796080710093435
2014-11-05,195.44244384765625,198.43226623535156,333437686,-0.009636188170983995
2014-11-06,196.1713991165161,199.0519380569458,273075808,0.00312283800084856
2014-11-07,196.8131809234619,199.70193672180176,250467165,0.00326547267613142
2014-11-10,197.20285320281982,200.08683681488037,218942331,0.0019273728607589469
2014-11-11,196.81763076782227,199.72466659545898,238706373,-0.001810065195625321
2014-11-12,197.28760623931885,200.23571681976318,291518562,0.002558773700893635
2014-11-13,196.68505764007568,199.67476558685303,375545643,-0.002801454414923743
2014-11-14,199.08428192138672,202.11004066467285,410066514,0.012196208522706531
2014-11-17,197.06989860534668,200.09062004089355,355131817,-0.009991688770820573
2014-11-18,197.50516319274902,200.5651092529297,315751175,0.002371371591227911
2014-11-19,193.9331760406494,196.9719181060791,310909637,-0.017915335126007736
2014-11-20,195.38200759887695,198.4642105102539,308163710,0.007576168311318021
2014-11-21,194.68255043029785,197.76898765563965,403473401,-0.0035030137314271403
2014-11-24,195.11977577209473,198.26346015930176,318982440,0.0025002529947875107
2014-11-25,195.5012550354004,198.61763763427734,422810614,0.0017863981325203504
2014-11-26,198.0052547454834,201.15874099731445,275963097,0.012793946163613956
2014-11-28,197.74304962158203,200.8946762084961,205954983,-0.0013127184407158987
2014-12-01,192.56508255004883,195.61442184448242,520216138,-0.02628369483785431
2014-12-02,194.33974266052246,197.3774299621582,354780700,0.009012669419013575
2014-12-03,193.84006214141846,196.9121904373169,341942883,-0.0023571060020920465
2014-12-04,193.77618598937988,196.8366527557373,288042832,-0.00038361099641337493
2014-12-05,194.01653671264648,197.06402015686035,304128693,0.0011551070287971754
2014-12-08,191.74741077423096,194.72599697113037,389386356,-0.011864282398526882
2014-12-09,193.6777400970459,196.70190620422363,402583773,0.010147126032618026
2014-12-10,190.48382759094238,193.45048141479492,322280264,-0.016529706560407975
2014-12-11,192.1940517425537,195.15196228027344,308312207,0.008795433606754388
2014-12-12,191.3655252456665,194.27335453033447,368686421,-0.00450217225424121
2014-12-15,188.8225793838501,191.6906614303589,443387961,-0.013294119032532192
2014-12-16,183.20903778076172,186.03789901733398,500976181,-0.029488981731530806
2014-12-17,188.34681701660156,191.2461700439453,409377883,0.0279957527693111
2014-12-18,191.72310733795166,194.70831775665283,499182566,0.01810309566937729
2014-12-19,194.19322872161865,197.15537929534912,660088174,0.012567832575877125
2014-12-22,196.28788948059082,199.2807846069336,354610952,0.010780356687100534
2014-12-23,195.5954999923706,198.57779216766357,230497241,-0.003527647889667973
2014-12-24,196.1932897567749,199.16153812408447,115409557,0.0029396336319824634
2014-12-26,196.91823959350586,199.93896102905273,233065680,0.003903479116956321
2014-12-29,196.3719301223755,199.39053630828857,238869372,-0.0027429607413258505
2014-12-30,195.36447620391846,198.34624195098877,200293986,-0.005237431909432044
2014-12-31,193.25679969787598,196.1818618774414,262501425,-0.010912130485851046
2015-01-02,194.32849025726318,197.22572231292725,329086168,0.005320881479542461
2015-01-05,188.980975151062,191.79658222198486,398439996,-0.02752754573426408
2015-01-06,186.1943302154541,189.0102138519287,435004200,-0.014527726916589212
2015-01-07,186.88239288330078,189.73776054382324,286425682,0.00384924537710174
2015-01-08,191.05561351776123,194.0206823348999,399860541,0.022572848856237338
2015-01-09,189.40275382995605,192.37100219726562,338808528,-0.008502599402195443
2015-01-12,185.81510066986084,188.71021366119385,345701213,-0.019029835548279972
2015-01-13,186.81796741485596,189.73878574371338,442406507,0.005450537427540647
2015-01-14,186.77874565124512,189.6884307861328,397118327,-0.0002653909551659783
2015-01-15,183.54401397705078,186.3747386932373,428559718,-0.0174691312441273
2015-01-16,186.93164730072021,189.74037265777588,471071154,0.018058423518855893
2015-01-20,190.11511039733887,192.9961757659912,369114424,0.017159253260705
2015-01-21,200.38658237457275,203.28965091705322,532979034,0.053335124958864055
2015-01-22,206.13947200775146,209.11805820465088,428814988,0.02867045745469743
2015-01-23,208.11840724945068,211.1123685836792,364952748,0.009536767872416974
2015-01-26,208.74237442016602,211.7395133972168,357258134,0.0029706682642283155
2015-01-27,206.25223350524902,209.14443016052246,523483763,-0.012256017760020277
2015-01-28,205.84604930877686,208.9017515182495,758699905,-0.0011603399721746843
2015-01-29,209.02625560760498,212.17709255218506,671026044,0.015678858650686855
2015-01-30,209.58888244628906,212.69361305236816,980095802,0.002434383910016491
2015-02-02,209.08896255493164,212.23264694213867,567536354,-0.0021672776329019205
2015-02-03,211.75962448120117,214.90383338928223,416086338,0.012586124169067237
2015-02-04,210.75703811645508,213.9253635406494,429998201,-0.004553059073917898
2015-02-05,211.65367126464844,214.7262725830078,380243192,0.003743871362902773
2015-02-06,209.82708168029785,212.8738079071045,318054370,-0.008627098368632069
2015-02-09,209.44599533081055,212.51295852661133,259774123,-0.0016951328302946544
2015-02-10,212.84260177612305,215.96849250793457,360006023,0.016260344805705262
2015-02-11,214.99725723266602,218.1964111328125,412363146,0.01031594284428361
2015-02-12,215.78318977355957,219.0228214263916,411824124,0.0037874605237024905
2015-02-13,217.30704307556152,220.56255531311035,356187660,0.007030015761331221
2015-02-17,217.25911140441895,220.5338306427002,394835137,-0.00013023366713071916
2015-02-18,219.03780937194824,222.33533096313477,294383370,0.008168816163871329
2015-02-19,222.0610809326172,225.35168266296387,284591063,0.01356667735515793
2015-02-20,223.32850074768066,226.64600563049316,336194392,0.005743569128192849
2015-02-23,221.61822891235352,225.02539443969727,389764734,-0.007150407024768102
2015-02-24,221.6072006225586,224.99310302734375,360401836,-0.0001435011920939422
2015-02-25,223.1785831451416,226.47789573669434,431304991,0.006599280997382939
2015-02-26,225.61617279052734,228.95724487304688,507087279,0.0109474221680117
2015-02-27,222.48997688293457,225.78084182739258,389164782,-0.013873345861650122
2015-03-02,225.09442520141602,228.40142440795898,309613018,0.0116067535197244
2015-03-03,224.27576065063477,227.58967971801758,250351852,-0.0035540263903587332
2015-03-04,224.57809257507324,227.8710060119629,254964475,0.0012361118232333546
2015-03-05,224.46053886413574,227.69888305664062,346800994,-0.0007553525932704197
2015-03-06,220.60210037231445,223.84531784057617,414468254,-0.016923953092496613
2015-03-09,218.9220085144043,222.17905807495117,459479961,-0.007443799949444219
2015-03-10,213.7892837524414,216.9789524078369,414706946,-0.02340502166212277
2015-03-11,213.68480491638184,216.81632804870605,398652606,-0.0007494937058465378
2015-03-12,217.31152725219727,220.49966621398926,308190694,0.01698828772921468
2015-03-13,214.23004150390625,217.39614486694336,322332987,-0.01407494805018894
2015-03-16,212.70507049560547,215.90601539611816,269500460,-0.006854442942110239
2015-03-17,213.71667671203613,216.9711627960205,321541471,0.004933384546734976
2015-03-18,216.8375015258789,220.1286220550537,408403787,0.014552437376212923
2015-03-19,218.58812713623047,221.854398727417,299046963,0.007839855881765612
2015-03-20,220.1012191772461,223.3265037536621,460497599,0.006635455662314049
2015-03-23,220.30744171142578,223.56628608703613,263522414,0.0010736850725003855
2015-03-24,223.4843463897705,226.72986602783203,277064059,0.014150523301909246
2015-03-25,217.26502799987793,220.42575073242188,377345159,-0.027804520885820527
2015-03-26,216.68867683410645,219.871431350708,329177615,-0.0025147668993844574
2015-03-27,216.07789611816406,219.23529243469238,282555506,-0.0028932313402778576
2015-03-30,218.17774391174316,221.4150676727295,288367704,0.00994262928121592
2015-03-31,215.59699821472168,218.7846221923828,284228161,-0.011880155709342755
2015-04-01,214.13335609436035,217.3163661956787,287607097,-0.006710965249710377
2015-04-02,214.1495418548584,217.3599681854248,230242889,0.00020063831596939252
2015-04-06,216.96183967590332,220.22426986694336,266071725,0.013177687250464976
2015-04-07,216.5866641998291,219.8147678375244,232648645,-0.0018594772940618842
2015-04-08,219.57875633239746,222.79635047912598,266909936,0.013564068833652687
2015-04-09,219.49548721313477,222.73767852783203,238322008,-0.0002633434127972123
2015-04-10,221.5566234588623,224.81264114379883,275307981,0.009315723454069946
2015-04-13,225.2869987487793,228.53662109375,287576296,0.016564815621596507
2015-04-14,225.94900131225586,229.18453407287598,254129101,0.0028350510129411255
2015-04-15,224.80612754821777,228.053955078125,265841979,-0.004933050998945143
2015-04-16,236.83207511901855,240.06427383422852,299351780,0.05266437388463241
2015-04-17,235.33043098449707,238.52625846862793,410181337,-0.0064066815983732095
2015-04-20,238.94808959960938,242.21692085266113,381688358,0.015472771877309333
2015-04-21,238.34360694885254,241.59476280212402,302603018,-0.002568598627820773
2015-04-22,239.5430145263672,242.8379783630371,309620963,0.005145871319782502
2015-04-23,238.14597702026367,241.46783447265625,512796361,-0.005642214202312812
2015-04-24,240.96458435058594,244.3020725250244,660997402,0.011737538701822814
2015-04-27,242.23936080932617,245.63756942749023,585087500,0.005466580322723402
2015-04-28,239.5619831085205,242.90664100646973,620927600,-0.01111771471841827
2015-04-29,238.6641674041748,241.95964431762695,395919400,-0.0038986035331061153
2015-04-30,234.30742835998535,237.5134983062744,486947700,-0.018375568470897385
2015-05-01,235.53829765319824,238.84171104431152,373772900,0.005592156856383701
2015-05-04,235.15041732788086,238.4474277496338,298180600,-0.0016508142273549131
2015-05-05,234.17962837219238,237.40235328674316,331303500,-0.004382829677609057
2015-05-06,233.39315795898438,236.59564018249512,411121500,-0.003398083856707479
2015-05-07,235.28108596801758,238.37257385253906,291981700,0.007510424404580496
2015-05-08,237.94648361206055,241.09621810913086,344701700,0.011425996760334955
2015-05-11,239.17842864990234,242.29607391357422,276879900,0.004976667879129648
2015-05-12,237.20110511779785,240.30764389038086,297472300,-0.008206612641617261
2015-05-13,237.5298614501953,240.63986015319824,236417000,0.0013824623197127295
2015-05-14,242.79466247558594,245.9772186279297,304998400,0.02217986027474228
2015-05-15,245.03402137756348,248.21213722229004,341187000,0.009085876354025135
2015-05-18,246.35847854614258,249.57164001464844,327829300,0.005477180961303674
2015-05-19,245.9593734741211,249.1695728302002,304211800,-0.0016110291394673126
2015-05-20,246.8015537261963,250.0115032196045,254173300,0.0033789454299784083
2015-05-21,247.7945728302002,251.03735542297363,296773600,0.004103220012513065
2015-05-22,247.6294116973877,250.90056991577148,273354100,-0.0005448810874050247
2015-05-26,244.41827201843262,247.61735916137695,401771700,-0.013085704649840824
2015-05-27,248.7188205718994,251.97764015197754,283122000,0.017608947148809895
2015-05-28,247.6672420501709,250.9196434020996,201581000,-0.004198772356308278
2015-05-29,245.76305198669434,248.97842979431152,344654600,-0.007736395530728912
2015-06-01,246.95155715942383,250.1733512878418,239648200,0.004799297250438261
2015-06-02,247.36101913452148,250.56850051879883,233280900,0.001579501689220164
2015-06-03,249.41213989257812,252.62357139587402,250844700,0.008201632977889117
2015-06-04,248.91989707946777,252.11257362365723,261920700,-0.0020227636296695772
2015-06-05,249.6013469696045,252.77649688720703,236196500,0.0026334397130898246
2015-06-08,246.58661079406738,249.74078369140625,312625600,-0.012009475695659133
2015-06-09,249.4386920928955,252.58349418640137,337703900,0.011382644248076668
2015-06-10,255.44360542297363,258.62443351745605,314747800,0.023916603697772043
2015-06-11,254.2771110534668,257.45078468322754,269643500,-0.004538043131757319
2015-06-12,252.71494674682617,255.85357093811035,229445500,-0.006203957572249896
2015-06-15,250.28247451782227,253.41492652893066,287488700,-0.009531406578529134
2015-06-16,252.8541202545166,256.0033550262451,223077400,0.010214191140074602
2015-06-17,252.5980987548828,255.73993110656738,229529700,-0.0010289862007891726
2015-06-18,255.27271270751953,258.428861618042,281604200,0.010514316242441257
2015-06-19,253.48737335205078,256.61193084716797,389807700,-0.007030680549757862
2015-06-22,258.63129234313965,261.78078269958496,243751100,0.02014267939667791
2015-06-23,263.1386833190918,266.2738552093506,276219600,0.017163492535362312
2015-06-24,263.60396003723145,266.7657833099365,417780400,0.0018474517530051582
2015-06-25,260.36616134643555,263.5129280090332,268141800,-0.012193675142827654
2015-06-26,258.14731216430664,261.2755718231201,339468700,-0.008490498750165276
2015-06-29,253.6594581604004,256.7329330444336,350999100,-0.01738638919432478
2015-06-30,255.61038780212402,258.70606803894043,313661800,0.007685554677807405
2015-07-01,257.0326557159424,260.15721321105957,239876500,0.00560924288757203
2015-07-02,257.8791809082031,260.9997901916504,188391800,0.0032387223486562977
2015-07-06,258.4566822052002,261.5664291381836,212359800,0.0021710321917007835
2015-07-07,257.7188301086426,260.82093238830566,343448400,-0.0028501239716970383
2015-07-08,254.10104370117188,257.12614250183105,354032300,-0.014166002140402867
